# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715283.76255 1.052359 0.077711 0.101803 0.604780 -0.557722 0.424056 0.378634 0.0002546600 -0.0000041277 -0.0000956837 0.0000010779 0.0000015362 0.0000373624 0.0025823321 -0.0000242101 0.0000052493 0.0028658484 0.0000001521 0.0025104973
1403715283.81257 1.065267 0.078813 0.097709 0.602046 -0.559822 0.423692 0.380295 0.0002550343 -0.0000045114 -0.0000952662 0.0000010794 0.0000016782 0.0000369763 0.0025825936 -0.0000250456 0.0000051323 0.0028736563 0.0000003019 0.0025103700
1403715283.86257 1.077914 0.079134 0.093532 0.600168 -0.560779 0.422966 0.382656 0.0002555368 -0.0000041399 -0.0000947375 0.0000010616 0.0000015308 0.0000364991 0.0025829456 -0.0000257297 0.0000049112 0.0028814320 0.0000003926 0.0025103108
1403715283.91257 1.090686 0.078322 0.089081 0.598013 -0.561680 0.423781 0.383804 0.0002561621 -0.0000046808 -0.0000940146 0.0000010751 0.0000017189 0.0000358653 0.0025830721 -0.0000261454 0.0000047304 0.0028888583 0.0000004166 0.0025102226
1403715283.96257 1.103374 0.077334 0.084278 0.596685 -0.562319 0.423902 0.384800 0.0002565238 -0.0000048454 -0.0000936087 0.0000010765 0.0000017732 0.0000355079 0.0025831219 -0.0000261069 0.0000045826 0.0028964607 0.0000004139 0.0025101348
1403715284.01258 1.116017 0.076051 0.078769 0.596868 -0.563756 0.422774 0.383653 0.0002557780 -0.0000051425 -0.0000944888 0.0000010841 0.0000019099 0.0000362532 0.0025831768 -0.0000258640 0.0000044911 0.0029043271 0.0000004133 0.0025100296
1403715284.06260 1.128855 0.074100 0.073240 0.597690 -0.564815 0.421428 0.382295 0.0002548901 -0.0000052391 -0.0000955177 0.0000010831 0.0000019770 0.0000371415 0.0025832127 -0.0000254324 0.0000044608 0.0029121789 0.0000004231 0.0025099011
1403715284.11261 1.141781 0.071757 0.067736 0.598318 -0.566129 0.420775 0.380082 0.0002539454 -0.0000059201 -0.0000965606 0.0000011100 0.0000022698 0.0000380661 0.0025832478 -0.0000248076 0.0000044740 0.0029201873 0.0000004239 0.0025097758
1403715284.16257 1.154717 0.068902 0.061950 0.598815 -0.567179 0.421071 0.377397 0.0002530878 -0.0000069780 -0.0000974021 0.0000011458 0.0000027065 0.0000388305 0.0025829994 -0.0000239367 0.0000045214 0.0029278763 0.0000003776 0.0025095404
1403715284.21254 1.166929 0.065063 0.056810 0.598445 -0.568852 0.422745 0.373574 0.0002523617 -0.0000092168 -0.0000980250 0.0000012875 0.0000036092 0.0000394205 0.0025829102 -0.0000228190 0.0000045988 0.0029358817 0.0000003006 0.0025094328
1403715284.26253 1.178521 0.060622 0.052036 0.598019 -0.570175 0.424724 0.369978 0.0002517744 -0.0000113769 -0.0000984458 0.0000014617 0.0000044847 0.0000398357 0.0025827098 -0.0000212299 0.0000047041 0.0029432110 0.0000001901 0.0025093341
1403715284.31250 1.189424 0.055387 0.047523 0.597375 -0.571470 0.427250 0.366093 0.0002512486 -0.0000138260 -0.0000987053 0.0000017045 0.0000054747 0.0000401167 0.0025824585 -0.0000192743 0.0000048274 0.0029501659 0.0000000514 0.0025092436
1403715284.36250 1.198742 0.049704 0.043540 0.596905 -0.571711 0.429590 0.363737 0.0002511923 -0.0000154458 -0.0000985326 0.0000018875 0.0000061060 0.0000399825 0.0025823154 -0.0000170622 0.0000049473 0.0029565266 -0.0000001057 0.0025091565
1403715284.41248 1.206224 0.043775 0.039382 0.598170 -0.569667 0.429553 0.364906 0.0002516874 -0.0000142669 -0.0000981309 0.0000017241 0.0000056089 0.0000395689 0.0025822208 -0.0000147379 0.0000049850 0.0029616486 -0.0000001999 0.0025089784
1403715284.46247 1.212478 0.037413 0.036240 0.600050 -0.566871 0.429068 0.366740 0.0002522102 -0.0000126441 -0.0000978006 0.0000015441 0.0000049435 0.0000392205 0.0025822560 -0.0000123888 0.0000048854 0.0029659723 -0.0000002157 0.0025088897
1403715284.51245 1.218318 0.030067 0.033608 0.602648 -0.563156 0.427702 0.369786 0.0002529213 -0.0000099015 -0.0000973525 0.0000012913 0.0000038426 0.0000387546 0.0025820734 -0.0000096588 0.0000046891 0.0029692745 -0.0000001443 0.0025087958
1403715284.56245 1.223771 0.021876 0.030917 0.604534 -0.559556 0.427447 0.372458 0.0002538015 -0.0000077676 -0.0000965804 0.0000011343 0.0000029798 0.0000380201 0.0025818644 -0.0000065563 0.0000044594 0.0029726143 -0.0000000525 0.0025086987
1403715284.61245 1.228693 0.013504 0.028213 0.606275 -0.555841 0.427505 0.375115 0.0002547404 -0.0000057046 -0.0000956740 0.0000010173 0.0000021603 0.0000371866 0.0025817330 -0.0000034182 0.0000042166 0.0029758972 0.0000000314 0.0025086056
1403715284.66244 1.233781 0.004676 0.025353 0.608303 -0.552603 0.427013 0.377171 0.0002552604 -0.0000037111 -0.0000951815 0.0000009342 0.0000013971 0.0000367337 0.0025816599 -0.0000003651 0.0000039700 0.0029788993 0.0000001140 0.0025085157
1403715284.71244 1.238718 -0.004249 0.022501 0.609607 -0.550125 0.427302 0.378358 0.0002557592 -0.0000025764 -0.0000946464 0.0000008989 0.0000009641 0.0000362563 0.0025817105 0.0000028060 0.0000037536 0.0029822190 0.0000001697 0.0025084319
1403715284.76242 1.244711 -0.013306 0.019802 0.610237 -0.548216 0.427279 0.380135 0.0002562351 -0.0000013998 -0.0000940856 0.0000008546 0.0000005308 0.0000357511 0.0025811763 0.0000058872 0.0000034813 0.0029852896 0.0000002090 0.0025083062
1403715284.81241 1.249264 -0.022623 0.017202 0.609618 -0.547539 0.426945 0.382472 0.0002568915 -0.0000005111 -0.0000933217 0.0000008438 0.0000001996 0.0000350931 0.0025812839 0.0000089642 0.0000032980 0.0029890647 0.0000002062 0.0025082387
1403715284.86242 1.253229 -0.031401 0.015005 0.607081 -0.548095 0.427146 0.385475 0.0002578627 -0.0000002234 -0.0000921523 0.0000008382 0.0000000913 0.0000341092 0.0025812795 0.0000121941 0.0000031447 0.0029916381 0.0000001547 0.0025081802
1403715284.91243 1.256903 -0.039380 0.013193 0.602467 -0.550847 0.428108 0.387718 0.0002588551 -0.0000013894 -0.0000909236 0.0000008407 0.0000004996 0.0000330988 0.0025811300 0.0000154327 0.0000030323 0.0029935143 0.0000000427 0.0025081364
1403715284.96246 1.260517 -0.046766 0.011722 0.595987 -0.554402 0.428856 0.391818 0.0002602930 -0.0000024730 -0.0000890834 0.0000008521 0.0000008575 0.0000316314 0.0025809340 0.0000184053 0.0000029364 0.0029946635 -0.0000001040 0.0025081043
1403715285.01259 1.262442 -0.051961 0.008869 0.586776 -0.559857 0.430829 0.395778 0.0002619605 -0.0000048844 -0.0000867686 0.0000009078 0.0000016354 0.0000298441 0.0025798711 0.0000211042 0.0000027558 0.0029948510 -0.0000003537 0.0025080142
1403715285.06260 1.266178 -0.057080 0.008392 0.578023 -0.565529 0.430947 0.400439 0.0002632837 -0.0000069062 -0.0000848377 0.0000009978 0.0000022437 0.0000284261 0.0025801491 0.0000228115 0.0000026684 0.0029951276 -0.0000004858 0.0025080326
1403715285.11260 1.268928 -0.063092 0.008443 0.570266 -0.571520 0.427896 0.406283 0.0002640090 -0.0000072962 -0.0000837969 0.0000010172 0.0000023319 0.0000276747 0.0025802925 0.0000242471 0.0000026264 0.0029967865 -0.0000006069 0.0025080363
1403715285.16261 1.271724 -0.067971 0.008947 0.563393 -0.578670 0.423270 0.410575 0.0002638286 -0.0000077284 -0.0000840188 0.0000010418 0.0000024755 0.0000278310 0.0025803647 0.0000255796 0.0000026418 0.0029984887 -0.0000007127 0.0025080661
1403715285.21261 1.273560 -0.071534 0.009443 0.556806 -0.587246 0.417873 0.412907 0.0002628486 -0.0000087287 -0.0000852894 0.0000011065 0.0000028462 0.0000287536 0.0025804036 0.0000265241 0.0000027070 0.0030005386 -0.0000007971 0.0025081383
1403715285.26260 1.275385 -0.074259 0.011039 0.551100 -0.595445 0.412959 0.413762 0.0002615335 -0.0000100118 -0.0000869336 0.0000012011 0.0000033425 0.0000299824 0.0025804823 0.0000271729 0.0000028374 0.0030022464 -0.0000008513 0.0025082082
1403715285.31261 1.277216 -0.075758 0.014569 0.546302 -0.603878 0.408532 0.412294 0.0002595614 -0.0000119408 -0.0000892658 0.0000013683 0.0000041237 0.0000317954 0.0025804248 0.0000273222 0.0000030453 0.0030039777 -0.0000008850 0.0025082703
1403715285.36260 1.279759 -0.076921 0.021204 0.542549 -0.611555 0.404053 0.410344 0.0002573682 -0.0000135313 -0.0000917599 0.0000015298 0.0000048434 0.0000338130 0.0025797654 0.0000270037 0.0000033497 0.0030051367 -0.0000009171 0.0025082529
1403715285.41258 1.282513 -0.076927 0.031276 0.540348 -0.617952 0.399456 0.408158 0.0002550742 -0.0000144688 -0.0000943430 0.0000016395 0.0000053727 0.0000360033 0.0025793004 0.0000268793 0.0000037061 0.0030068560 -0.0000009026 0.0025083027
1403715285.46256 1.284290 -0.077468 0.045308 0.538699 -0.622559 0.395797 0.406902 0.0002534257 -0.0000149294 -0.0000961490 0.0000016982 0.0000056867 0.0000375954 0.0025786536 0.0000263966 0.0000041283 0.0030083826 -0.0000008576 0.0025083502
1403715285.51256 1.284252 -0.079045 0.062212 0.537043 -0.626409 0.393295 0.405604 0.0002520953 -0.0000156033 -0.0000975100 0.0000017839 0.0000060593 0.0000388382 0.0025778201 0.0000261949 0.0000046081 0.0030089698 -0.0000008050 0.0025084061
1403715285.56256 1.282710 -0.080578 0.080896 0.534737 -0.629499 0.392533 0.404605 0.0002513282 -0.0000167466 -0.0000981484 0.0000019335 0.0000065661 0.0000394508 0.0025768387 0.0000267650 0.0000051348 0.0030081929 -0.0000007646 0.0025084906
1403715285.61252 1.284303 -0.078679 0.098087 0.532157 -0.632031 0.392337 0.404249 0.0002509037 -0.0000177886 -0.0000983933 0.0000020746 0.0000070012 0.0000396980 0.0025728876 0.0000272221 0.0000059525 0.0030058671 -0.0000006260 0.0025084845
1403715285.66252 1.280766 -0.081478 0.117585 0.531027 -0.633541 0.391462 0.404220 0.0002506370 -0.0000180893 -0.0000986167 0.0000021177 0.0000071433 0.0000399132 0.0025725015 0.0000267341 0.0000064335 0.0030061190 -0.0000006182 0.0025085961
1403715285.71251 1.275441 -0.084736 0.136418 0.529671 -0.635120 0.391135 0.403838 0.0002502943 -0.0000187086 -0.0000988541 0.0000022087 0.0000074157 0.0000401522 0.0025722117 0.0000279524 0.0000069546 0.0030023837 -0.0000006207 0.0025087374
1403715285.76253 1.268864 -0.088255 0.155106 0.528822 -0.634809 0.390493 0.406054 0.0002509430 -0.0000180134 -0.0000982809 0.0000021004 0.0000070795 0.0000395959 0.0025717677 0.0000291517 0.0000074585 0.0029973499 -0.0000006173 0.0025088999
1403715285.81253 1.261050 -0.092013 0.173101 0.528271 -0.634615 0.389723 0.407812 0.0002513762 -0.0000173452 -0.0000979187 0.0000020009 0.0000067793 0.0000392433 0.0025712005 0.0000304301 0.0000079434 0.0029914416 -0.0000006124 0.0025090824
1403715285.86251 1.253223 -0.096479 0.190275 0.529597 -0.633395 0.386827 0.410734 0.0002517402 -0.0000150041 -0.0000978929 0.0000016941 0.0000058533 0.0000391668 0.0025705115 0.0000318157 0.0000083860 0.0029847282 -0.0000005715 0.0025092792
1403715285.91250 1.244535 -0.101185 0.207088 0.531746 -0.631345 0.383278 0.414424 0.0002522091 -0.0000118492 -0.0000977952 0.0000013522 0.0000046081 0.0000390193 0.0025699791 0.0000335480 0.0000087905 0.0029781302 -0.0000004895 0.0025094897
1403715285.96249 1.234852 -0.105794 0.223379 0.534393 -0.630100 0.379078 0.416772 0.0002518931 -0.0000088848 -0.0000984065 0.0000010999 0.0000034807 0.0000395454 0.0025692258 0.0000354282 0.0000092142 0.0029708790 -0.0000004177 0.0025096925
1403715286.01249 1.225367 -0.111773 0.238914 0.536865 -0.628364 0.375484 0.419459 0.0002518585 -0.0000059575 -0.0000986383 0.0000009241 0.0000023389 0.0000397342 0.0025688163 0.0000370302 0.0000095731 0.0029635390 -0.0000003096 0.0025099241
1403715286.06249 1.215452 -0.117939 0.253418 0.538752 -0.626985 0.372439 0.421812 0.0002518047 -0.0000035188 -0.0000987907 0.0000008296 0.0000013831 0.0000398647 0.0025685891 0.0000390393 0.0000099024 0.0029566707 -0.0000002075 0.0025101751
1403715286.11250 1.205601 -0.124537 0.266894 0.539327 -0.626860 0.371227 0.422330 0.0002516072 -0.0000027867 -0.0000990005 0.0000008092 0.0000010986 0.0000400629 0.0025683804 0.0000409306 0.0000102121 0.0029497689 -0.0000001559 0.0025104228
1403715286.16250 1.196046 -0.132005 0.279937 0.538649 -0.627865 0.371700 0.421285 0.0002513450 -0.0000036061 -0.0000992274 0.0000008283 0.0000014281 0.0000402856 0.0025682582 0.0000428855 0.0000105176 0.0029429640 -0.0000001815 0.0025106729
1403715286.21249 1.186865 -0.138721 0.292750 0.537409 -0.629673 0.372643 0.419334 0.0002508381 -0.0000051388 -0.0000996545 0.0000008756 0.0000020519 0.0000407032 0.0025680901 0.0000450552 0.0000107950 0.0029360382 -0.0000003161 0.0025108499
1403715286.26249 1.177064 -0.147259 0.304551 0.536853 -0.630701 0.373247 0.417961 0.0002505136 -0.0000060525 -0.0000999234 0.0000009154 0.0000024278 0.0000409724 0.0025681125 0.0000469537 0.0000111026 0.0029295594 -0.0000004503 0.0025110960
1403715286.31249 1.167092 -0.156803 0.316188 0.537211 -0.630360 0.372706 0.418498 0.0002505532 -0.0000055727 -0.0000998913 0.0000008921 0.0000022357 0.0000409436 0.0025683262 0.0000494744 0.0000113688 0.0029227235 -0.0000005732 0.0025113453
1403715286.36248 1.157182 -0.166840 0.327550 0.537454 -0.629519 0.372400 0.419722 0.0002509175 -0.0000048956 -0.0000995255 0.0000008625 0.0000019557 0.0000405967 0.0025686342 0.0000521763 0.0000115871 0.0029160152 -0.0000006954 0.0025115800
1403715286.41247 1.147542 -0.177577 0.338335 0.537953 -0.628888 0.371738 0.420614 0.0002510423 -0.0000041722 -0.0000994090 0.0000008350 0.0000016654 0.0000404876 0.0025690419 0.0000550662 0.0000117487 0.0029095479 -0.0000008195 0.0025117830
1403715286.46247 1.137990 -0.189078 0.348671 0.538447 -0.627718 0.371073 0.422315 0.0002514632 -0.0000031062 -0.0000989854 0.0000008029 0.0000012350 0.0000400895 0.0025696156 0.0000581591 0.0000118860 0.0029032687 -0.0000009244 0.0025119986
1403715286.51248 1.128609 -0.201065 0.359141 0.538874 -0.626907 0.370133 0.423798 0.0002517093 -0.0000020941 -0.0000987311 0.0000007809 0.0000008326 0.0000398542 0.0025703544 0.0000613947 0.0000120006 0.0028971417 -0.0000010317 0.0025122049
1403715286.56247 1.118915 -0.214028 0.368666 0.538583 -0.626021 0.369873 0.425700 0.0002523265 -0.0000014107 -0.0000980415 0.0000007633 0.0000005626 0.0000392120 0.0025709418 0.0000646487 0.0000119159 0.0028912206 -0.0000012371 0.0025122266
1403715286.61246 1.109548 -0.227374 0.378061 0.536653 -0.626232 0.370329 0.427426 0.0002530674 -0.0000014934 -0.0000972193 0.0000007648 0.0000005883 0.0000384671 0.0025721639 0.0000681580 0.0000120433 0.0028852266 -0.0000013900 0.0025124727
1403715286.66246 1.099864 -0.241053 0.387418 0.532851 -0.626805 0.370715 0.430994 0.0002544526 -0.0000015960 -0.0000956600 0.0000007668 0.0000006142 0.0000370800 0.0025735390 0.0000716198 0.0000121669 0.0028794089 -0.0000015910 0.0025127395
1403715286.71245 1.090065 -0.254849 0.396240 0.527492 -0.627293 0.371597 0.436087 0.0002564933 -0.0000018038 -0.0000932890 0.0000007710 0.0000006692 0.0000350440 0.0025750594 0.0000750060 0.0000122666 0.0028734948 -0.0000018446 0.0025130382
1403715286.76245 1.080586 -0.268567 0.404156 0.522206 -0.629107 0.370519 0.440728 0.0002577893 -0.0000017401 -0.0000917386 0.0000007725 0.0000006305 0.0000337604 0.0025767346 0.0000783012 0.0000123641 0.0028676013 -0.0000021106 0.0025133637
1403715286.81243 1.072022 -0.281474 0.411371 0.518493 -0.632582 0.366673 0.443346 0.0002575859 -0.0000012930 -0.0000919940 0.0000007677 0.0000004710 0.0000339682 0.0025783635 0.0000813859 0.0000123904 0.0028620365 -0.0000023734 0.0025136252
1403715286.86243 1.063131 -0.294267 0.417289 0.515789 -0.637213 0.362055 0.443664 0.0002563920 -0.0000011564 -0.0000934372 0.0000007698 0.0000004293 0.0000351763 0.0025802148 0.0000843632 0.0000125095 0.0028573805 -0.0000025631 0.0025139544
1403715286.91242 1.054793 -0.307451 0.423526 0.514478 -0.641401 0.356542 0.443617 0.0002547981 -0.0000003856 -0.0000953071 0.0000007688 0.0000001502 0.0000367883 0.0025822974 0.0000873745 0.0000126368 0.0028525600 -0.0000026944 0.0025142760
1403715286.96243 1.046721 -0.321050 0.430083 0.513091 -0.644945 0.351817 0.443857 0.0002535119 0.0000003032 -0.0000967689 0.0000007725 -0.0000001113 0.0000380895 0.0025846341 0.0000904812 0.0000127736 0.0028481300 -0.0000028020 0.0025146022
1403715287.01243 1.039381 -0.335207 0.436910 0.511724 -0.647589 0.347544 0.444950 0.0002526764 0.0000012606 -0.0000976900 0.0000007821 -0.0000004851 0.0000389306 0.0025872132 0.0000937385 0.0000128837 0.0028439187 -0.0000028798 0.0025148839
1403715287.06244 1.032730 -0.349248 0.443670 0.509623 -0.650038 0.344914 0.445835 0.0002522420 0.0000014635 -0.0000981699 0.0000007882 -0.0000005677 0.0000393764 0.0025900309 0.0000970872 0.0000129995 0.0028403113 -0.0000029684 0.0025151665
1403715287.11244 1.026852 -0.364022 0.450577 0.508200 -0.651011 0.342308 0.448043 0.0002523163 0.0000024641 -0.0000980793 0.0000008077 -0.0000009573 0.0000392998 0.0025930966 0.0001005798 0.0000131062 0.0028372153 -0.0000030598 0.0025154534
1403715287.16245 1.020682 -0.380667 0.456884 0.505781 -0.651262 0.341707 0.450865 0.0002532238 0.0000027830 -0.0000970751 0.0000008165 -0.0000010674 0.0000383791 0.0025962228 0.0001042777 0.0000131456 0.0028343871 -0.0000030883 0.0025154166
1403715287.21245 1.016008 -0.397379 0.463954 0.502933 -0.650360 0.342537 0.454708 0.0002548595 0.0000030586 -0.0000952360 0.0000008260 -0.0000011437 0.0000367479 0.0026001616 0.0001085656 0.0000132091 0.0028316237 -0.0000032290 0.0025156180
1403715287.26248 1.011242 -0.414150 0.470278 0.500596 -0.649673 0.343185 0.457768 0.0002561583 0.0000032493 -0.0000937176 0.0000008316 -0.0000011891 0.0000354341 0.0026039658 0.0001127490 0.0000132471 0.0028296127 -0.0000033911 0.0025156653
1403715287.31247 1.007649 -0.431549 0.477027 0.497940 -0.649116 0.344984 0.460099 0.0002575174 0.0000026759 -0.0000921243 0.0000008216 -0.0000009557 0.0000341012 0.0026081488 0.0001169201 0.0000132861 0.0028277037 -0.0000036186 0.0025159251
1403715287.36247 1.004739 -0.448836 0.483165 0.496078 -0.649073 0.345946 0.461446 0.0002582798 0.0000022397 -0.0000912149 0.0000008164 -0.0000007879 0.0000333590 0.0026126183 0.0001212834 0.0000133244 0.0028264117 -0.0000038655 0.0025161717
1403715287.41247 1.003166 -0.466243 0.489451 0.494218 -0.649862 0.347826 0.460918 0.0002586174 0.0000008013 -0.0000908283 0.0000008015 -0.0000002749 0.0000330463 0.0026171403 0.0001256492 0.0000133571 0.0028256027 -0.0000041361 0.0025163803
1403715287.46246 1.002114 -0.483102 0.495987 0.491358 -0.651877 0.350437 0.459149 0.0002586864 -0.0000016902 -0.0000907355 0.0000008124 0.0000006045 0.0000329762 0.0026218318 0.0001301155 0.0000134283 0.0028253167 -0.0000044493 0.0025165759
1403715287.51245 1.001212 -0.499280 0.503140 0.488044 -0.654519 0.352179 0.457589 0.0002585547 -0.0000040640 -0.0000908274 0.0000008675 0.0000014443 0.0000330613 0.0026264882 0.0001343965 0.0000135406 0.0028251247 -0.0000047935 0.0025167733
1403715287.56244 0.999982 -0.514823 0.510397 0.483407 -0.658152 0.352954 0.456703 0.0002583661 -0.0000064352 -0.0000909277 0.0000009661 0.0000022857 0.0000331594 0.0026310107 0.0001383996 0.0000136922 0.0028249016 -0.0000051554 0.0025169814
1403715287.61244 0.998165 -0.529526 0.517797 0.477638 -0.663319 0.352681 0.455507 0.0002577163 -0.0000090776 -0.0000915075 0.0000011282 0.0000032482 0.0000336573 0.0026355209 0.0001421423 0.0000138748 0.0028243829 -0.0000055294 0.0025172117
1403715287.66244 0.994904 -0.543227 0.525685 0.470986 -0.668780 0.351434 0.455412 0.0002571640 -0.0000113314 -0.0000919334 0.0000013096 0.0000040790 0.0000340358 0.0026398911 0.0001455930 0.0000141006 0.0028232054 -0.0000059225 0.0025174189
1403715287.71244 0.990931 -0.556359 0.534298 0.463910 -0.674256 0.348748 0.456663 0.0002567392 -0.0000128498 -0.0000922546 0.0000014567 0.0000046462 0.0000343252 0.0026441172 0.0001484012 0.0000142961 0.0028212210 -0.0000062652 0.0025177021
1403715287.76246 0.985309 -0.568248 0.544278 0.456571 -0.679343 0.344881 0.459450 0.0002566157 -0.0000135343 -0.0000922957 0.0000015245 0.0000048976 0.0000343577 0.0026478150 0.0001510207 0.0000145714 0.0028183470 -0.0000066046 0.0025178457
1403715287.81247 0.979248 -0.580077 0.553836 0.449190 -0.683598 0.339493 0.464399 0.0002570248 -0.0000129668 -0.0000918991 0.0000014682 0.0000046611 0.0000340205 0.0026516952 0.0001528077 0.0000147836 0.0028149192 -0.0000069064 0.0025181754
1403715287.86247 0.972136 -0.591687 0.563907 0.441071 -0.687950 0.333683 0.469934 0.0002575883 -0.0000123412 -0.0000913142 0.0000014077 0.0000043940 0.0000335257 0.0026555981 0.0001545001 0.0000150068 0.0028112368 -0.0000071911 0.0025184811
